date,2021_11_03__10_27_11_lr_1e-06_epoch_50000,2021_11_03__10_27_11_lr_1e-05_epoch_50000,2021_11_03__10_27_11_lr_0.0001_epoch_50000,2021_11_03__10_27_11_lr_0.001_epoch_50000,2021_11_03__10_27_11_lr_0.01_epoch_50000
2018-05-04,1.244493614040765,1.4582398702608932,1.4172244991751453,1.2765653799381476,1.5944758016092195
2018-05-11,1.2728338343969359,1.5110059259557038,1.474181613081681,1.3278695168597119,1.6585565029422327
2018-05-18,1.2722632810769403,1.5160424824898726,1.4799883353390189,1.3330999236223302,1.665089467995673
2018-05-25,1.2792124683409631,1.52326706924205,1.4869905592375734,1.3394071788360757,1.6729674552659983
2018-06-01,1.2914395790747057,1.5322382855195316,1.4956579461363941,1.3472143301067485,1.6827188663384136
2018-06-08,1.3049830445206696,1.5702334335588373,1.5346398389374938,1.3823272813881489,1.726576197910408
2018-06-15,1.3077873246333727,1.5708971762100954,1.5352802862452888,1.3829041644869675,1.7272967455265964
2018-06-22,1.3026030602414942,1.558138393376434,1.522727519012514,1.3715972557501308,1.7131740122493058
2018-06-29,1.2852640772166373,1.5157318749974305,1.4797321564159012,1.332869170382803,1.6648012489491977
2018-07-06,1.2960228585821618,1.5246295481063166,1.4978461411046924,1.349185347361044,1.68518073736039
2018-07-13,1.3169106558477535,1.5465946106004398,1.5371589316814862,1.3845963549101672,1.729410351867415
2018-07-20,1.3214906314758088,1.5573029499813171,1.5505229321708007,1.3966339822388403,1.7444457787918777
2018-07-27,1.3189715611795694,1.5651424896127364,1.5602577312492791,1.4054026053408768,1.75539810255794
2018-08-03,1.3053212518498523,1.5360813048826971,1.5301994042701175,1.378327558569676,1.7215804011048352
2018-08-10,1.3246349650441183,1.5717039147534442,1.5658509710706854,1.410440717737222,1.7616908850726507
2018-08-17,1.3259132460630316,1.5788283133009033,1.5593611050183667,1.4045949690025312,1.7543893358952762
2018-08-24,1.33731123028167,1.5939887334334986,1.5686689392249815,1.4129790033720218,1.764861294583879
2018-08-31,1.3520791994540007,1.6120203383676073,1.609486780975093,1.4497456862033682,1.8107841959889472
2018-09-07,1.336556722264906,1.5995233332873955,1.5855874222725563,1.4282183318991357,1.7838957607781867
2018-09-14,1.3356619297593342,1.604208367675901,1.5903026159195102,1.4319007690132577,1.7884952563948555
2018-09-21,1.3311656832310883,1.611913026964467,1.5911568824716735,1.4326699464783483,1.789455986549773
2018-09-28,1.332935694503673,1.6079471973220896,1.5868105335099507,1.4304967186143491,1.8006965293623105
2018-10-05,1.3248737232663763,1.6071587631591484,1.5859580809435794,1.43221523298823,1.8037708658580467
2018-10-12,1.2792567516261664,1.5500149228834443,1.5306673583686317,1.4182393633464419,1.7043833313318075
2018-10-19,1.2759242306446292,1.553878544146135,1.5225569481949244,1.4107246653303451,1.6953524678755807
2018-10-26,1.2601617723427756,1.5553454808000042,1.4911506790116331,1.3816251964169488,1.6603818902365752
2018-11-02,1.2524241020920062,1.5454533530662364,1.4787693613528359,1.3701532904030143,1.6465954125135063
2018-11-09,1.263682053168728,1.5340694837162838,1.5090971185449424,1.398253464367461,1.680365077458864
2018-11-16,1.250936960372287,1.5506206293347264,1.4582344930406832,1.3511267145750239,1.6237300348264636
2018-11-23,1.2279100015377975,1.5461125325047222,1.3943003022032638,1.2918885100013249,1.5525399303470597
2018-11-30,1.2495988370445477,1.5724667677848294,1.4412470359381284,1.3366169519120559,1.606292782514707
2018-12-07,1.2600011382234628,1.5735255615713266,1.4344546489251528,1.330317671220232,1.608082142428241
2018-12-14,1.2476602510929407,1.5665960193019994,1.4050486088518588,1.3029986073438937,1.5751170889876265
2018-12-21,1.2143672161772099,1.5119451595318036,1.3305847594003557,1.2339431374133287,1.488459229014047
2018-12-28,1.1989519267350974,1.5031952691639796,1.2995501692511573,1.2051626187229703,1.451062807733874
2019-01-04,1.2158988255329455,1.526765656122734,1.3266501975452771,1.2302943463149973,1.4674552660021578
2019-01-11,1.233469631224302,1.555242274611152,1.3704201173484205,1.2708852957322967,1.5141107241503502
2019-01-18,1.2414292009905243,1.5724774158504036,1.3929636360749187,1.2917905481143481,1.5397141827789076
2019-01-25,1.2519247883896607,1.5858865603693648,1.4050495109900099,1.3029986073744466,1.5591449501621188
2019-02-01,1.2632366283242884,1.6031678432304575,1.4212775932541162,1.3180480191034247,1.5789600096072967
2019-02-08,1.2864580957372118,1.6319221673071616,1.4464822328339018,1.341422007005322,1.634105920499575
2019-02-15,1.2970491617960975,1.647417558688974,1.4603783268988653,1.3543088064189153,1.654665545814814
2019-02-22,1.3090808588861917,1.6666582336086022,1.4812118196489652,1.373629130597226,1.6797766302389765
2019-03-01,1.3137963135994062,1.673497434387838,1.4877232844399138,1.379667657678648,1.7070733757655767
2019-03-08,1.3064022405335454,1.6601440753725172,1.4750304536924368,1.3678967267200257,1.6911252551939422
2019-03-15,1.3267493814171742,1.681825771166743,1.4926215244934669,1.3842101308026427,1.7321003963011838
2019-03-22,1.3443931118288877,1.69618559289744,1.5016939169405539,1.3926235814528622,1.7697129818662127
2019-03-29,1.3525061944125616,1.6942347911158713,1.4939632163343022,1.423978517557399,1.7613065930106824
2019-04-05,1.3681092297197888,1.7197216079510753,1.5269411499122592,1.4191961829029853,1.814050678515666
2019-04-12,1.3738097289642923,1.7292369440401827,1.5363010477537318,1.427895621826938,1.832736880028816
2019-04-19,1.3785531077890432,1.7381628241606581,1.5434780342859464,1.4446441159851915,1.8576318001681211
2019-04-26,1.392390585865459,1.7529328351608344,1.555553381163931,1.4686927218529997,1.8885553020295356
2019-05-03,1.3944199459574682,1.756856906262937,1.5539311583831168,1.467161082488992,1.8865858052119546
2019-05-10,1.381824664884697,1.7428839180539988,1.5168178664708247,1.4321201624051028,1.8415275609463129
2019-05-17,1.370548809417052,1.7377424217950408,1.481643328544443,1.3989097381464914,1.7988231055602202
2019-05-24,1.3678699485631767,1.7447610159851819,1.4648276045977615,1.383032988641531,1.7784075897682183
2019-05-31,1.3678777873413195,1.789451545192403,1.437991687499322,1.3576955642844968,1.7458268283895706
2019-06-07,1.3843450374274013,1.8068067729195112,1.4582200142469477,1.3767943600125228,1.770385492974655
2019-06-14,1.4101880916264753,1.8050478281196216,1.5167782999906863,1.4320828053474444,1.8414795244385673
2019-06-21,1.4274380675529699,1.8231859249276277,1.5383024266424385,1.4524050447137937,1.8676113846523295
2019-06-28,1.428742574212021,1.819532123733403,1.5407950348901216,1.4547585393462938,1.8706376846403203
2019-07-05,1.4496120490092055,1.8433466928807394,1.5768202443171027,1.488772140344568,1.9143749249429498
2019-07-12,1.447862858177408,1.8379503040876857,1.5862172660353213,1.4976444415385162,1.9257835955325977
2019-07-19,1.452729209747893,1.8413478523062758,1.5993928796444488,1.5100843417388738,1.9417797526119784
2019-07-26,1.4644863415378266,1.8512787224311913,1.6279202592605992,1.5370187803108188,1.976414074696763
2019-08-02,1.4604995385778354,1.8503336790725495,1.6013712000063647,1.5119521946218102,1.9441815779992724
2019-08-09,1.4509562276613766,1.8028496024653833,1.5558844915656493,1.4499394789083173,1.8644409751411009
2019-08-16,1.472238943249463,1.8623416400245507,1.5590513396534982,1.4528906864633568,1.8682358592530253
2019-08-23,1.4842257422459924,1.8755953831089607,1.585508551526668,1.4775463445181194,1.899939954365311
2019-08-30,1.490017079899645,1.8809562965605438,1.5779321681266238,1.4704858606206193,1.8908610544013382
2019-09-06,1.5049187824946144,1.9056340863427519,1.6111339646932186,1.5014268436264628,1.9306472919418685
2019-09-13,1.4898950807720952,1.9157719255546164,1.6259560163448923,1.5152396156957786,1.9484087906809104
